recordType,extensionId,year,ageMin,ageMax,gender,category,disciplineCode,disciplineName,disciplineBaseName,disciplineVariant,unit,better,bronze,silver,gold,bronzeRaw,silverRaw,goldRaw,disciplineKey,disciplineCodePdf,catalogCode,codeOrigin,sourceFile,sourceRow,extensionType,description,minLevel,distanceM,durationMin,maxTimeSec,organization,ageRule,validityYears,acquisitionYearOnly,mandatoryInFirstAcquisitionYear,policyValue
discipline_requirement,,2026,55,59,M,Ausdauer,6,Radfahren 20 km,Radfahren 20 km,,number,lower,4230,3510,2850,70:30,58:30,47:30,radfahren-20-km,,6,catalog_inference,202604_55_-_59_M.pdf,6,,,,,,,,,,,,
discipline_requirement,,2026,55,59,M,Kraft,2,Medizinball 2 kg,Medizinball 2 kg,,number,higher,7,10.5,12.5,"7,00","10,50","12,50",medizinball-2-kg,,2,catalog_inference,202604_55_-_59_M.pdf,7,,,,,,,,,,,,
discipline_requirement,,2026,55,59,M,Kraft,3,Kugelstoßen 6 kg,Kugelstoßen 6 kg,,number,higher,6,6.75,7.5,"6,00","6,75","7,50",kugelstossen-6-kg,,3,catalog_inference,202604_55_-_59_M.pdf,8,,,,,,,,,,,,
discipline_requirement,,2026,55,59,M,Kraft,4,Steinstoßen 10 kg jew. bester Stoß re + li werden addiert,Steinstoßen 10 kg jew. bester Stoß re + li werden addiert,,number,higher,7.75,9.05,10.35,"7,75","9,05","10,35",steinstossen-10-kg-jew-bester-stoss-re-li-werden-addiert,,4,catalog_inference,202604_55_-_59_M.pdf,9,,,,,,,,,,,,
discipline_requirement,,2026,55,59,M,Kraft,5,Standweitsprung,Standweitsprung,,number,higher,1.35,1.65,1.95,"1,35","1,65","1,95",standweitsprung,,5,catalog_inference,202604_55_-_59_M.pdf,10,,,,,,,,,,,,
discipline_requirement,,2026,55,59,M,Kraft,6.2.6.1,Push-up Liegestützen,Push-up Liegestützen,,number,higher,11,19,29,11,19,29,push-up-liegestuetzen,6.2.6.1,,pdf,202604_55_-_59_M.pdf,12,,,,,,,,,,,,
discipline_requirement,,2026,55,59,M,Kraft,6.2.6.2,Crunches Bauchpresse,Crunches Bauchpresse,,number,higher,21,32,45,21,32,45,crunches-bauchpresse,6.2.6.2,,pdf,202604_55_-_59_M.pdf,13,,,,,,,,,,,,
discipline_requirement,,2026,55,59,M,Kraft,6.2.6.3,Triceps-Dips Beugestütz,Triceps-Dips Beugestütz,,number,higher,14,24,35,14,24,35,triceps-dips-beugestuetz,6.2.6.3,,pdf,202604_55_-_59_M.pdf,14,,,,,,,,,,,,
discipline_requirement,,2026,55,59,M,Kraft,6.2.6.4,Pull-ups Klimmzüge,Pull-ups Klimmzüge,,number,higher,1,4,9,1,4,9,pull-ups-klimmzuege,6.2.6.4,,pdf,202604_55_-_59_M.pdf,15,,,,,,,,,,,,
discipline_requirement,,2026,55,59,M,Kraft,6.2.7.3,Gerätturnen Barren Stützschwingen,Gerätturnen Barren Stützschwingen,,level,higher,1,2,3,1,2,3,geraetturnen-barren-stuetzschwingen,6.2.7.3,7,pdf,202604_55_-_59_M.pdf,11,,,,,,,,,,,,
discipline_requirement,,2026,55,59,M,Schnelligkeit,1,Laufen 50 m,Laufen 50 m,,number,lower,10.5,9.4,8.5,"10,5","9,4","8,5",laufen-50-m,,1,catalog_inference,202604_55_-_59_M.pdf,16,,,,,,,,,,,,
discipline_requirement,,2026,55,59,M,Schnelligkeit,2,Schwimmen 25 m,Schwimmen 25 m,,number,lower,49,37,25,"49,0","37,0","25,0",schwimmen-25-m,,2,catalog_inference,202604_55_-_59_M.pdf,17,,,,,,,,,,,,
discipline_requirement,,2026,55,59,M,Schnelligkeit,3,Radfahren 200 m,Radfahren 200 m,,number,lower,32,25,18.5,"32,0","25,0","18,5",radfahren-200-m,,3,catalog_inference,202604_55_-_59_M.pdf,18,,,,,,,,,,,,
discipline_requirement,,2026,55,59,M,Schnelligkeit,6.3.4.3,Gerätturnen Sprungrolle,Gerätturnen Sprungrolle,,level,higher,1,2,3,1,2,3,geraetturnen-sprungrolle,6.3.4.3,4,pdf,202604_55_-_59_M.pdf,19,,,,,,,,,,,,
discipline_requirement,,2026,55,59,M,Koordination,1,Hochsprung,Hochsprung,,number,higher,1,1.1,1.2,"1,00","1,10","1,20",hochsprung,,1,catalog_inference,202604_55_-_59_M.pdf,20,,,,,,,,,,,,
discipline_requirement,,2026,55,59,M,Koordination,2,Weitsprung,Weitsprung,,number,higher,3.4,3.8,4.2,"3,40","3,80","4,20",weitsprung,,2,catalog_inference,202604_55_-_59_M.pdf,21,,,,,,,,,,,,
discipline_requirement,,2026,55,59,M,Koordination,5,Schleuderball 1 kg,Schleuderball 1 kg,,number,higher,23.5,29,35,"23,50","29,00","35,00",schleuderball-1-kg,,5,catalog_inference,202604_55_-_59_M.pdf,22,,,,,,,,,,,,
discipline_requirement,,2026,55,59,M,Koordination,6,Seilspringen Grundsprung rückwärts ohne Zwischensprung,Seilspringen Grundsprung rückwärts ohne Zwischensprung,,number,higher,10,20,30,10,20,30,seilspringen-grundsprung-rueckwaerts-ohne-zwischensprung,,6,catalog_inference,202604_55_-_59_M.pdf,23,,,,,,,,,,,,
discipline_requirement,,2026,55,59,M,Koordination,6.4.7.1,Ball umgreifen,Ball umgreifen,,number,higher,27,35,43,27,35,43,ball-umgreifen,6.4.7.1,6.4.7.1,pdf,202604_55_-_59_M.pdf,25,,,,,,,,,,,,
discipline_requirement,,2026,55,59,M,Koordination,6.4.7.2,Kick-Fangen,Kick-Fangen,,number,higher,10,13,17,10,13,17,kick-fangen,6.4.7.2,6.4.7.2,pdf,202604_55_-_59_M.pdf,26,,,,,,,,,,,,
discipline_requirement,,2026,55,59,M,Koordination,6.4.7.3,Koordinations-T-Lauf,Koordinations-T-Lauf,,number,lower,17.7,16.2,14.7,"17,7","16,2","14,7",koordinations-t-lauf,6.4.7.3,6.4.7.3,pdf,202604_55_-_59_M.pdf,27,,,,,,,,,,,,
discipline_requirement,,2026,55,59,M,Koordination,6.4.7.4,Koordinationsleiter (Ickey Shuffle),Koordinationsleiter,Ickey Shuffle,number,lower,31.2,27.8,24.4,"31,2","27,8","24,4",koordinationsleiter-ickey-shuffle,6.4.7.4,6.4.7.4,pdf,202604_55_-_59_M.pdf,29,,,,,,,,,,,,
discipline_requirement,,2026,55,59,M,Koordination,6.4.8.3,Gerätturnen Ringe schwingen,Gerätturnen Ringe schwingen,,level,higher,1,2,3,1,2,3,geraetturnen-ringe-schwingen,6.4.8.3,7,pdf,202604_55_-_59_M.pdf,24,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Ausdauer,1,Laufen 3.000 m,Laufen 3.000 m,,number,lower,1550,1370,1190,25:50,22:50,19:50,laufen-3-000-m,,1,catalog_inference,202604_55_-_59_W.pdf,1,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Ausdauer,2,10 km Lauf,10 km Lauf,,number,lower,6010,5290,4570,100:10,88:10,76:10,10-km-lauf,,2,catalog_inference,202604_55_-_59_W.pdf,2,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Ausdauer,4,"Walking/Nordic-Walking 7, 5 km","Walking/Nordic-Walking 7, 5 km",,number,lower,4800,4380,3960,80:00,73:00,66:00,walking-nordic-walking-7-5-km,,4,catalog_inference,202604_55_-_59_W.pdf,4,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Ausdauer,5,Schwimmen 400 m,Schwimmen 400 m,,number,lower,1115,920,715,18:35,15:20,11:55,schwimmen-400-m,,5,catalog_inference,202604_55_-_59_W.pdf,5,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Ausdauer,6,Radfahren 20 km,Radfahren 20 km,,number,lower,4290,3780,3330,71:30,63:00,55:30,radfahren-20-km,,6,catalog_inference,202604_55_-_59_W.pdf,6,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Kraft,2,Medizinball 2 kg,Medizinball 2 kg,,number,higher,5.5,7.5,9,"5,50","7,50","9,00",medizinball-2-kg,,2,catalog_inference,202604_55_-_59_W.pdf,7,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Kraft,3,Kugelstoßen 3 kg,Kugelstoßen 3 kg,,number,higher,5,5.75,6.5,"5,00","5,75","6,50",kugelstossen-3-kg,,3,catalog_inference,202604_55_-_59_W.pdf,8,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Kraft,4,Steinstoßen 3 kg jew. bester Stoß re + li werden addiert,Steinstoßen 3 kg jew. bester Stoß re + li werden addiert,,number,higher,9.4,10.3,11.1,"9,40","10,30","11,10",steinstossen-3-kg-jew-bester-stoss-re-li-werden-addiert,,4,catalog_inference,202604_55_-_59_W.pdf,9,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Kraft,5,Standweitsprung,Standweitsprung,,number,higher,0.95,1.25,1.5,"0,95","1,25","1,50",standweitsprung,,5,catalog_inference,202604_55_-_59_W.pdf,10,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Kraft,6.2.6.1,Push-up Liegestützen,Push-up Liegestützen,,number,higher,5,8,12,5,8,12,push-up-liegestuetzen,6.2.6.1,,pdf,202604_55_-_59_W.pdf,12,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Kraft,6.2.6.2,Crunches Bauchpresse,Crunches Bauchpresse,,number,higher,16,25,35,16,25,35,crunches-bauchpresse,6.2.6.2,,pdf,202604_55_-_59_W.pdf,13,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Kraft,6.2.6.3,Triceps-Dips Beugestütz,Triceps-Dips Beugestütz,,number,higher,9,14,20,9,14,20,triceps-dips-beugestuetz,6.2.6.3,,pdf,202604_55_-_59_W.pdf,14,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Kraft,6.2.6.4,Pull-ups Klimmzüge,Pull-ups Klimmzüge,,number,higher,1,2,4,1,2,4,pull-ups-klimmzuege,6.2.6.4,,pdf,202604_55_-_59_W.pdf,15,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Kraft,6.2.7.3,Gerätturnen Barren Stützschwingen,Gerätturnen Barren Stützschwingen,,level,higher,1,2,3,1,2,3,geraetturnen-barren-stuetzschwingen,6.2.7.3,7,pdf,202604_55_-_59_W.pdf,11,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Schnelligkeit,1,Laufen 50 m,Laufen 50 m,,number,lower,12.4,11.2,9.9,"12,4","11,2","9,9",laufen-50-m,,1,catalog_inference,202604_55_-_59_W.pdf,16,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Schnelligkeit,2,Schwimmen 25 m,Schwimmen 25 m,,number,lower,51.5,42.5,30.5,"51,5","42,5","30,5",schwimmen-25-m,,2,catalog_inference,202604_55_-_59_W.pdf,17,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Schnelligkeit,3,Radfahren 200 m,Radfahren 200 m,,number,lower,33.5,29,24,"33,5","29,0","24,0",radfahren-200-m,,3,catalog_inference,202604_55_-_59_W.pdf,18,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Schnelligkeit,6.3.4.3,Gerätturnen Sprungrolle,Gerätturnen Sprungrolle,,level,higher,1,2,3,1,2,3,geraetturnen-sprungrolle,6.3.4.3,4,pdf,202604_55_-_59_W.pdf,19,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Koordination,1,Hochsprung,Hochsprung,,number,higher,0.8,0.9,1,"0,80","0,90","1,00",hochsprung,,1,catalog_inference,202604_55_-_59_W.pdf,20,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Koordination,2,Weitsprung,Weitsprung,,number,higher,2.5,2.9,3.3,"2,50","2,90","3,30",weitsprung,,2,catalog_inference,202604_55_-_59_W.pdf,21,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Koordination,5,Schleuderball 1 kg,Schleuderball 1 kg,,number,higher,15.5,19,22,"15,50","19,00","22,00",schleuderball-1-kg,,5,catalog_inference,202604_55_-_59_W.pdf,22,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Koordination,6,Seilspringen Grundsprung rückwärts ohne Zwischensprung,Seilspringen Grundsprung rückwärts ohne Zwischensprung,,number,higher,10,20,30,10,20,30,seilspringen-grundsprung-rueckwaerts-ohne-zwischensprung,,6,catalog_inference,202604_55_-_59_W.pdf,23,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Koordination,6.4.7.1,Ball umgreifen,Ball umgreifen,,number,higher,22,30,37,22,30,37,ball-umgreifen,6.4.7.1,6.4.7.1,pdf,202604_55_-_59_W.pdf,25,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Koordination,6.4.7.2,Kick-Fangen,Kick-Fangen,,number,higher,4,7,10,4,7,10,kick-fangen,6.4.7.2,6.4.7.2,pdf,202604_55_-_59_W.pdf,26,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Koordination,6.4.7.3,Koordinations-T-Lauf,Koordinations-T-Lauf,,number,lower,19.7,18.2,16.8,"19,7","18,2","16,8",koordinations-t-lauf,6.4.7.3,6.4.7.3,pdf,202604_55_-_59_W.pdf,27,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Koordination,6.4.7.4,Koordinationsleiter (Ickey Shuffle),Koordinationsleiter,Ickey Shuffle,number,lower,31.2,27.8,24.4,"31,2","27,8","24,4",koordinationsleiter-ickey-shuffle,6.4.7.4,6.4.7.4,pdf,202604_55_-_59_W.pdf,29,,,,,,,,,,,,
discipline_requirement,,2026,55,59,W,Koordination,6.4.8.3,Gerätturnen Ringe schwingen,Gerätturnen Ringe schwingen,,level,higher,1,2,3,1,2,3,geraetturnen-ringe-schwingen,6.4.8.3,7,pdf,202604_55_-_59_W.pdf,24,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Ausdauer,1,Laufen 3.000 m,Laufen 3.000 m,,number,lower,1470,1290,1110,24:30,21:30,18:30,laufen-3-000-m,,1,catalog_inference,202604_60_-_64_M.pdf,1,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Ausdauer,2,10 km Lauf,10 km Lauf,,number,lower,5680,4960,4240,94:40,82:40,70:40,10-km-lauf,,2,catalog_inference,202604_60_-_64_M.pdf,2,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Ausdauer,4,"Walking/Nordic-Walking 7, 5 km","Walking/Nordic-Walking 7, 5 km",,number,lower,4545,4050,3630,75:45,67:30,60:30,walking-nordic-walking-7-5-km,,4,catalog_inference,202604_60_-_64_M.pdf,4,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Ausdauer,5,Schwimmen 400 m,Schwimmen 400 m,,number,lower,1090,885,685,18:10,14:45,11:25,schwimmen-400-m,,5,catalog_inference,202604_60_-_64_M.pdf,5,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Ausdauer,6,Radfahren 20 km,Radfahren 20 km,,number,lower,4290,3600,2880,71:30,60:00,48:00,radfahren-20-km,,6,catalog_inference,202604_60_-_64_M.pdf,6,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Kraft,2,Medizinball 2 kg,Medizinball 2 kg,,number,higher,6.5,10,12.5,"6,50","10,00","12,50",medizinball-2-kg,,2,catalog_inference,202604_60_-_64_M.pdf,7,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Kraft,3,Kugelstoßen 5 kg,Kugelstoßen 5 kg,,number,higher,6,7,8,"6,00","7,00","8,00",kugelstossen-5-kg,,3,catalog_inference,202604_60_-_64_M.pdf,8,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Kraft,4,"Steinstoßen 7, 5 kg jew. bester Stoß re + li werden addiert","Steinstoßen 7, 5 kg jew. bester Stoß re + li werden addiert",,number,higher,7.65,8.95,10.25,"7,65","8,95","10,25",steinstossen-7-5-kg-jew-bester-stoss-re-li-werden-addiert,,4,catalog_inference,202604_60_-_64_M.pdf,9,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Kraft,5,Standweitsprung,Standweitsprung,,number,higher,1.3,1.6,1.9,"1,30","1,60","1,90",standweitsprung,,5,catalog_inference,202604_60_-_64_M.pdf,10,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Kraft,6.2.6.1,Push-up Liegestützen,Push-up Liegestützen,,number,higher,10,18,27,10,18,27,push-up-liegestuetzen,6.2.6.1,,pdf,202604_60_-_64_M.pdf,12,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Kraft,6.2.6.2,Crunches Bauchpresse,Crunches Bauchpresse,,number,higher,18,29,42,18,29,42,crunches-bauchpresse,6.2.6.2,,pdf,202604_60_-_64_M.pdf,13,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Kraft,6.2.6.3,Triceps-Dips Beugestütz,Triceps-Dips Beugestütz,,number,higher,12,21,32,12,21,32,triceps-dips-beugestuetz,6.2.6.3,,pdf,202604_60_-_64_M.pdf,14,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Kraft,6.2.6.4,Pull-ups Klimmzüge,Pull-ups Klimmzüge,,number,higher,1,4,8,1,4,8,pull-ups-klimmzuege,6.2.6.4,,pdf,202604_60_-_64_M.pdf,15,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Kraft,6.2.7.2,Gerätturnen Kerze/Nackenstand,Gerätturnen Kerze/Nackenstand,,level,higher,1,2,3,1,2,3,geraetturnen-kerze-nackenstand,6.2.7.2,7,pdf,202604_60_-_64_M.pdf,11,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Schnelligkeit,1,Laufen 50 m,Laufen 50 m,,number,lower,10.8,9.7,8.8,"10,8","9,7","8,8",laufen-50-m,,1,catalog_inference,202604_60_-_64_M.pdf,16,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Schnelligkeit,2,Schwimmen 25 m,Schwimmen 25 m,,number,lower,51,39,27,"51,0","39,0","27,0",schwimmen-25-m,,2,catalog_inference,202604_60_-_64_M.pdf,17,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Schnelligkeit,3,Radfahren 200 m,Radfahren 200 m,,number,lower,33.5,26,19,"33,5","26,0","19,0",radfahren-200-m,,3,catalog_inference,202604_60_-_64_M.pdf,18,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Schnelligkeit,6.3.4.2,Gerätturnen Schrittsprung,Gerätturnen Schrittsprung,,level,higher,1,2,3,1,2,3,geraetturnen-schrittsprung,6.3.4.2,4,pdf,202604_60_-_64_M.pdf,19,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Koordination,1,Hochsprung,Hochsprung,,number,higher,0.95,1.05,1.15,"0,95","1,05","1,15",hochsprung,,1,catalog_inference,202604_60_-_64_M.pdf,20,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Koordination,2,Weitsprung,Weitsprung,,number,higher,3.2,3.6,4,"3,20","3,60","4,00",weitsprung,,2,catalog_inference,202604_60_-_64_M.pdf,21,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Koordination,5,Schleuderball 1 kg,Schleuderball 1 kg,,number,higher,22.5,28,34,"22,50","28,00","34,00",schleuderball-1-kg,,5,catalog_inference,202604_60_-_64_M.pdf,22,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Koordination,6,Seilspringen Grundsprung vorwärts ohne Zwischensprung,Seilspringen Grundsprung vorwärts ohne Zwischensprung,,number,higher,10,20,30,10,20,30,seilspringen-grundsprung-vorwaerts-ohne-zwischensprung,,6,catalog_inference,202604_60_-_64_M.pdf,23,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Koordination,6.4.7.1,Ball umgreifen,Ball umgreifen,,number,higher,23,31,39,23,31,39,ball-umgreifen,6.4.7.1,6.4.7.1,pdf,202604_60_-_64_M.pdf,25,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Koordination,6.4.7.2,Kick-Fangen,Kick-Fangen,,number,higher,9,12,15,9,12,15,kick-fangen,6.4.7.2,6.4.7.2,pdf,202604_60_-_64_M.pdf,26,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Koordination,6.4.7.3,Koordinations-T-Lauf,Koordinations-T-Lauf,,number,lower,18.8,17.3,15.8,"18,8","17,3","15,8",koordinations-t-lauf,6.4.7.3,6.4.7.3,pdf,202604_60_-_64_M.pdf,27,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Koordination,6.4.7.4,Koordinationsleiter (Doppelschritt seitwärts),Koordinationsleiter,Doppelschritt seitwärts,number,lower,26.1,22.7,19.3,"26,1","22,7","19,3",koordinationsleiter-doppelschritt-seitwaerts,6.4.7.4,6.4.7.4,pdf,202604_60_-_64_M.pdf,29,,,,,,,,,,,,
discipline_requirement,,2026,60,64,M,Koordination,6.4.8.2,Gerätturnen Reck Hüftumschwung,Gerätturnen Reck Hüftumschwung,,level,higher,1,2,3,1,2,3,geraetturnen-reck-hueftumschwung,6.4.8.2,7,pdf,202604_60_-_64_M.pdf,24,,,,,,,,,,,,
discipline_requirement,,2026,60,64,W,Ausdauer,1,Laufen 3.000 m,Laufen 3.000 m,,number,lower,1590,1410,1230,26:30,23:30,20:30,laufen-3-000-m,,1,catalog_inference,202604_60_-_64_W.pdf,1,,,,,,,,,,,,
discipline_requirement,,2026,60,64,W,Ausdauer,2,10 km Lauf,10 km Lauf,,number,lower,6170,5450,4730,102:50,90:50,78:50,10-km-lauf,,2,catalog_inference,202604_60_-_64_W.pdf,2,,,,,,,,,,,,
discipline_requirement,,2026,60,64,W,Ausdauer,4,"Walking/Nordic-Walking 7, 5 km","Walking/Nordic-Walking 7, 5 km",,number,lower,4950,4470,4050,82:30,74:30,67:30,walking-nordic-walking-7-5-km,,4,catalog_inference,202604_60_-_64_W.pdf,4,,,,,,,,,,,,
discipline_requirement,,2026,60,64,W,Ausdauer,5,Schwimmen 400 m,Schwimmen 400 m,,number,lower,1140,935,730,19:00,15:35,12:10,schwimmen-400-m,,5,catalog_inference,202604_60_-_64_W.pdf,5,,,,,,,,,,,,
discipline_requirement,,2026,60,64,W,Ausdauer,6,Radfahren 20 km,Radfahren 20 km,,number,lower,4440,3900,3420,74:00,65:00,57:00,radfahren-20-km,,6,catalog_inference,202604_60_-_64_W.pdf,6,,,,,,,,,,,,
discipline_requirement,,2026,60,64,W,Kraft,2,Medizinball 2 kg,Medizinball 2 kg,,number,higher,5,7,8.5,"5,00","7,00","8,50",medizinball-2-kg,,2,catalog_inference,202604_60_-_64_W.pdf,7,,,,,,,,,,,,
discipline_requirement,,2026,60,64,W,Kraft,3,Kugelstoßen 3 kg,Kugelstoßen 3 kg,,number,higher,4.75,5.5,6.25,"4,75","5,50","6,25",kugelstossen-3-kg,,3,catalog_inference,202604_60_-_64_W.pdf,8,,,,,,,,,,,,
discipline_requirement,,2026,60,64,W,Kraft,4,Steinstoßen 3 kg jew. bester Stoß re + li werden addiert,Steinstoßen 3 kg jew. bester Stoß re + li werden addiert,,number,higher,9.05,9.9,10.7,"9,05","9,90","10,70",steinstossen-3-kg-jew-bester-stoss-re-li-werden-addiert,,4,catalog_inference,202604_60_-_64_W.pdf,9,,,,,,,,,,,,
discipline_requirement,,2026,60,64,W,Kraft,5,Standweitsprung,Standweitsprung,,number,higher,0.95,1.2,1.45,"0,95","1,20","1,45",standweitsprung,,5,catalog_inference,202604_60_-_64_W.pdf,10,,,,,,,,,,,,
discipline_requirement,,2026,60,64,W,Kraft,6.2.6.1,Push-up Liegestützen,Push-up Liegestützen,,number,higher,5,8,12,5,8,12,push-up-liegestuetzen,6.2.6.1,,pdf,202604_60_-_64_W.pdf,12,,,,,,,,,,,,
discipline_requirement,,2026,60,64,W,Kraft,6.2.6.2,Crunches Bauchpresse,Crunches Bauchpresse,,number,higher,13,22,32,13,22,32,crunches-bauchpresse,6.2.6.2,,pdf,202604_60_-_64_W.pdf,13,,,,,,,,,,,,
discipline_requirement,,2026,60,64,W,Kraft,6.2.6.3,Triceps-Dips Beugestütz,Triceps-Dips Beugestütz,,number,higher,8,13,19,8,13,19,triceps-dips-beugestuetz,6.2.6.3,,pdf,202604_60_-_64_W.pdf,14,,,,,,,,,,,,
discipline_requirement,,2026,60,64,W,Kraft,6.2.6.4,Pull-ups Klimmzüge,Pull-ups Klimmzüge,,number,higher,1,2,4,1,2,4,pull-ups-klimmzuege,6.2.6.4,,pdf,202604_60_-_64_W.pdf,15,,,,,,,,,,,,
discipline_requirement,,2026,60,64,W,Kraft,6.2.7.2,Gerätturnen Kerze/Nackenstand,Gerätturnen Kerze/Nackenstand,,level,higher,1,2,3,1,2,3,geraetturnen-kerze-nackenstand,6.2.7.2,7,pdf,202604_60_-_64_W.pdf,11,,,,,,,,,,,,
discipline_requirement,,2026,60,64,W,Schnelligkeit,1,Laufen 50 m,Laufen 50 m,,number,lower,12.6,11.4,10.2,"12,6","11,4","10,2",laufen-50-m,,1,catalog_inference,202604_60_-_64_W.pdf,16,,,,,,,,,,,,
discipline_requirement,,2026,60,64,W,Schnelligkeit,2,Schwimmen 25 m,Schwimmen 25 m,,number,lower,54.5,44.5,32.5,"54,5","44,5","32,5",schwimmen-25-m,,2,catalog_inference,202604_60_-_64_W.pdf,17,,,,,,,,,,,,
discipline_requirement,,2026,60,64,W,Schnelligkeit,3,Radfahren 200 m,Radfahren 200 m,,number,lower,35,30,25,"35,0","30,0","25,0",radfahren-200-m,,3,catalog_inference,202604_60_-_64_W.pdf,18,,,,,,,,,,,,
discipline_requirement,,2026,60,64,W,Schnelligkeit,6.3.4.2,Gerätturnen Schrittsprung,Gerätturnen Schrittsprung,,level,higher,1,2,3,1,2,3,geraetturnen-schrittsprung,6.3.4.2,4,pdf,202604_60_-_64_W.pdf,19,,,,,,,,,,,,
discipline_requirement,,2026,60,64,W,Koordination,1,Hochsprung,Hochsprung,,number,higher,0.75,0.85,0.95,"0,75","0,85","0,95",hochsprung,,1,catalog_inference,202604_60_-_64_W.pdf,20,,,,,,,,,,,,
discipline_requirement,,2026,60,64,W,Koordination,2,Weitsprung,Weitsprung,,number,higher,2.4,2.8,3.2,"2,40","2,80","3,20",weitsprung,,2,catalog_inference,202604_60_-_64_W.pdf,21,,,,,,,,,,,,
discipline_requirement,,2026,60,64,W,Koordination,5,Schleuderball 1 kg,Schleuderball 1 kg,,number,higher,14.5,18,21,"14,50","18,00","21,00",schleuderball-1-kg,,5,catalog_inference,202604_60_-_64_W.pdf,22,,,,,,,,,,,,
discipline_requirement,,2026,60,64,W,Koordination,6,Seilspringen Grundsprung vorwärts ohne Zwischensprung,Seilspringen Grundsprung vorwärts ohne Zwischensprung,,number,higher,10,20,30,10,20,30,seilspringen-grundsprung-vorwaerts-ohne-zwischensprung,,6,catalog_inference,202604_60_-_64_W.pdf,23,,,,,,,,,,,,
discipline_requirement,,2026,60,64,W,Koordination,6.4.7.1,Ball umgreifen,Ball umgreifen,,number,higher,19,27,34,19,27,34,ball-umgreifen,6.4.7.1,6.4.7.1,pdf,202604_60_-_64_W.pdf,25,,,,,,,,,,,,
discipline_requirement,,2026,60,64,W,Koordination,6.4.7.2,Kick-Fangen,Kick-Fangen,,number,higher,3,6,9,3,6,9,kick-fangen,6.4.7.2,6.4.7.2,pdf,202604_60_-_64_W.pdf,26,,,,,,,,,,,,
